continent,isBot,submitter,statistics_type,previousWorkflowStep,city,latitude,type,uid,owningItem,countryCode,sortBy,id,owningComm,longitude,owner,workflowItemId,ip,query,dns,workflowStep,userAgent,actor,referrer,rpp,sortOrder,bundleName,time,page,epersonid,owningColl,uid_value,owningItem_value,owningComm_value,owningColl_value,workflowItemId_value
,false,,view,,,,5,d4338970-4c28-4ba3-a8da-2a8b7ddacc11,,,,0ca0dae5-f60a-472a-8797-45345e117dd2,,,,,fc23d790,,563b7ec8,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,,,,,2024-07-02T14:54:47.160Z,,,,d4338970-4c28-4ba3-a8da-2a8b7ddacc11,,,,
,false,,view,,,,0,2a8d94b4-f77b-499b-a76f-9eb557394567,1d9ad00b-f0ed-44a9-9218-90727073b9ce,,,5828b173-ec99-456c-b619-093966fa4ca3,dd8cbefd-bc37-476c-a383-7c9fe413743f,,,,fc23d790,,563b7ec8,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/home,,,THUMBNAIL,2024-07-02T14:54:47.519Z,,,646ebb9d-ec74-4902-b654-e4fbcf0988f1,2a8d94b4-f77b-499b-a76f-9eb557394567,1d9ad00b-f0ed-44a9-9218-90727073b9ce,PEDSnet Resources,Common Data Models,
,false,,view,,,,2,15561a36-92f0-4c82-8ec8-5611ca1bfef2,,,,1d9ad00b-f0ed-44a9-9218-90727073b9ce,dd8cbefd-bc37-476c-a383-7c9fe413743f,,,,fc23d790,,563b7ec8,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/home,,,,2024-07-02T14:54:51.487Z,,,646ebb9d-ec74-4902-b654-e4fbcf0988f1,15561a36-92f0-4c82-8ec8-5611ca1bfef2,,PEDSnet Resources,Common Data Models,
,false,,view,,,,5,37ad93a8-c448-4ae7-a9e4-3499fafed506,,,,0ca0dae5-f60a-472a-8797-45345e117dd2,,,,,fc23d790,,563b7ec8,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/items/1d9ad00b-f0ed-44a9-9218-90727073b9ce,,,,2024-07-02T14:54:55.910Z,,,,37ad93a8-c448-4ae7-a9e4-3499fafed506,,,,
,false,,search,,,,,53fb00d4-b2c9-4340-b568-150f208b5104,,,dc.date.accessioned,,,,,,fc23d790,,563b7ec8,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/search?spc.page=1&spc.sf=dc.date.accessioned&spc.sd=DESC,0,desc,,2024-07-02T14:54:59.093Z,1,,,53fb00d4-b2c9-4340-b568-150f208b5104,,,,
,false,,view,,,,0,dabf2095-83ba-4232-b1d6-92e0127ac213,08f53bad-46a3-4fe7-b1ef-0e6f7a2c030f,,,352b776f-4985-4fb5-bb55-ea6bd3f9393f,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,fc23d790,,563b7ec8,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/search?spc.page=1&spc.sf=dc.date.accessioned&spc.sd=DESC,,,THUMBNAIL,2024-07-02T14:54:59.200Z,,,75a9452b-a94f-48f9-958f-4d3b5dfef7bb,dabf2095-83ba-4232-b1d6-92e0127ac213,Area Deprivation Index,Concept Sets,Environmental and Socioeconomic Variables,
,false,,view,,,,0,8d77b0b8-bc3d-4ad1-95cb-35f54b53d2d6,d507b23e-4eb2-4cda-97b6-994d8cdf1cd5,,,1959c529-30f6-4263-8f1d-1de6bba8315a,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,fc23d790,,563b7ec8,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/search?spc.page=1&spc.sf=dc.date.accessioned&spc.sd=DESC,,,THUMBNAIL,2024-07-02T14:54:59.201Z,,,75a9452b-a94f-48f9-958f-4d3b5dfef7bb,8d77b0b8-bc3d-4ad1-95cb-35f54b53d2d6,Social Vulnerability Index,Concept Sets,Environmental and Socioeconomic Variables,
,false,,search_result,,,,2,37229b3d-a6c5-4fa9-b4da-c20440d1af7a,,,dc.date.accessioned,08f53bad-46a3-4fe7-b1ef-0e6f7a2c030f,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,fc23d790,,563b7ec8,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/search?spc.page=1&spc.sf=dc.date.accessioned&spc.sd=DESC,0,desc,,2024-07-02T14:55:02.004Z,1,,75a9452b-a94f-48f9-958f-4d3b5dfef7bb,37229b3d-a6c5-4fa9-b4da-c20440d1af7a,,Concept Sets,Environmental and Socioeconomic Variables,
,false,,view,,,,2,76c8239b-4fc7-4667-834f-5728ff7825ee,,,,08f53bad-46a3-4fe7-b1ef-0e6f7a2c030f,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,fc23d790,,563b7ec8,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/search?spc.page=1&spc.sf=dc.date.accessioned&spc.sd=DESC,,,,2024-07-02T14:55:02.503Z,,,75a9452b-a94f-48f9-958f-4d3b5dfef7bb,76c8239b-4fc7-4667-834f-5728ff7825ee,,Concept Sets,Environmental and Socioeconomic Variables,
,false,,view,,,,2,ccbb26dd-5a26-434c-b1cc-4d11c3ed753e,,,,08f53bad-46a3-4fe7-b1ef-0e6f7a2c030f,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,fc23d790,,563b7ec8,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,,,,,2024-07-02T14:56:22.449Z,,,75a9452b-a94f-48f9-958f-4d3b5dfef7bb,ccbb26dd-5a26-434c-b1cc-4d11c3ed753e,,Concept Sets,Environmental and Socioeconomic Variables,
,false,,view,,,,2,32df5a3b-bb08-419c-81bc-8015fbf23d50,,,,08f53bad-46a3-4fe7-b1ef-0e6f7a2c030f,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,fc23d790,,563b7ec8,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/items/08f53bad-46a3-4fe7-b1ef-0e6f7a2c030f,,,,2024-07-02T14:56:24.496Z,,,75a9452b-a94f-48f9-958f-4d3b5dfef7bb,32df5a3b-bb08-419c-81bc-8015fbf23d50,,Concept Sets,Environmental and Socioeconomic Variables,
,false,,view,,,,2,8be3ac1c-aea9-4e28-8f04-9d370917b945,,,,08f53bad-46a3-4fe7-b1ef-0e6f7a2c030f,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,fc23d790,,563b7ec8,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/items/08f53bad-46a3-4fe7-b1ef-0e6f7a2c030f/full,,,,2024-07-02T14:56:28.565Z,,,75a9452b-a94f-48f9-958f-4d3b5dfef7bb,8be3ac1c-aea9-4e28-8f04-9d370917b945,,Concept Sets,Environmental and Socioeconomic Variables,
,false,,view,,,,2,04f179b8-a3b1-4cc8-85eb-d3602af53092,,,,08f53bad-46a3-4fe7-b1ef-0e6f7a2c030f,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,fc23d790,,563b7ec8,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/items/08f53bad-46a3-4fe7-b1ef-0e6f7a2c030f,,,,2024-07-02T14:56:29.562Z,,,75a9452b-a94f-48f9-958f-4d3b5dfef7bb,04f179b8-a3b1-4cc8-85eb-d3602af53092,,Concept Sets,Environmental and Socioeconomic Variables,
,false,,view,,,,2,413f5fb7-a692-4f33-81fc-a61fd6811ac1,,,,08f53bad-46a3-4fe7-b1ef-0e6f7a2c030f,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,fc23d790,,563b7ec8,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/items/08f53bad-46a3-4fe7-b1ef-0e6f7a2c030f/full,,,,2024-07-02T14:56:30.618Z,,,75a9452b-a94f-48f9-958f-4d3b5dfef7bb,413f5fb7-a692-4f33-81fc-a61fd6811ac1,,Concept Sets,Environmental and Socioeconomic Variables,
,false,,view,,,,5,305e1fa5-7575-49af-9be0-5543127f6fab,,,,0ca0dae5-f60a-472a-8797-45345e117dd2,,,,,730ade8a,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,,,,,2024-07-02T14:56:34.680Z,,,,305e1fa5-7575-49af-9be0-5543127f6fab,,,,
,false,,view,,,,0,82b460fd-a61b-4fa4-901f-f34207a8ac93,1d9ad00b-f0ed-44a9-9218-90727073b9ce,,,5828b173-ec99-456c-b619-093966fa4ca3,dd8cbefd-bc37-476c-a383-7c9fe413743f,,,,730ade8a,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/home,,,THUMBNAIL,2024-07-02T14:56:34.871Z,,,646ebb9d-ec74-4902-b654-e4fbcf0988f1,82b460fd-a61b-4fa4-901f-f34207a8ac93,1d9ad00b-f0ed-44a9-9218-90727073b9ce,PEDSnet Resources,Common Data Models,
,false,,view,,,,4,c1b35500-dcb8-40e4-b504-d8814ce98c4c,,,,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,,730ade8a,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/home,,,,2024-07-02T14:56:37.087Z,,,,c1b35500-dcb8-40e4-b504-d8814ce98c4c,,,,
,false,,view,,,,3,1960ba09-c668-49cd-adfb-df2c86b6b8c0,,,,200771af-603d-4b71-8546-512e618b8b79,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,730ade8a,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/communities/3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,2024-07-02T14:56:41.122Z,,,,1960ba09-c668-49cd-adfb-df2c86b6b8c0,,Concept Sets,,
,false,,view,,,,2,ec924afa-7c46-46eb-8496-70c169af6f17,,,,1dc89091-2962-47a4-a56d-471dfe003ad5,"3ba287c6-7a99-4ae4-807b-3cf10970033b,3ba287c6-7a99-4ae4-807b-3cf10970033b",,,,730ade8a,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/collections/200771af-603d-4b71-8546-512e618b8b79,,,,2024-07-02T14:56:45.264Z,,,"200771af-603d-4b71-8546-512e618b8b79,ee945cdb-dfbd-4c57-baaa-b474482d6d53",ec924afa-7c46-46eb-8496-70c169af6f17,,Concept Sets;Concept Sets,Diagnoses;Physiological Measurements,
,false,,view,,,,3,c67e6968-82d1-4d4c-ae87-255ec0e3c753,,,,200771af-603d-4b71-8546-512e618b8b79,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,730ade8a,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/items/1dc89091-2962-47a4-a56d-471dfe003ad5,,,,2024-07-02T14:57:15.381Z,,,,c67e6968-82d1-4d4c-ae87-255ec0e3c753,,Concept Sets,,
,false,,view,,,,4,f127318c-1e63-4f87-88ef-032995797460,,,,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,,730ade8a,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/collections/200771af-603d-4b71-8546-512e618b8b79,,,,2024-07-02T14:57:17.193Z,,,,f127318c-1e63-4f87-88ef-032995797460,,,,
,false,,view,,,,3,69a6c03c-6894-4b70-b65f-484ec0ecbdd6,,,,ac16f967-9687-4c91-8357-4b5557a1b294,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,730ade8a,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/communities/3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,2024-07-02T14:57:21.810Z,,,,69a6c03c-6894-4b70-b65f-484ec0ecbdd6,,Concept Sets,,
,false,,view,,,,4,df6fce29-6997-46a9-8bcd-a7a16bcaf724,,,,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,,730ade8a,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/collections/ac16f967-9687-4c91-8357-4b5557a1b294,,,,2024-07-02T14:57:24.357Z,,,,df6fce29-6997-46a9-8bcd-a7a16bcaf724,,,,
,false,,view,,,,3,71aa047e-a023-4103-afd7-98e8c5fab11e,,,,e1a9f5de-d855-47f1-8df6-26c6c9295de7,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,730ade8a,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/communities/3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,2024-07-02T14:57:26.048Z,,,,71aa047e-a023-4103-afd7-98e8c5fab11e,,Concept Sets,,
,false,,view,,,,4,54a0055d-4879-4506-9d33-21d47d02fa90,,,,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,,730ade8a,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/collections/e1a9f5de-d855-47f1-8df6-26c6c9295de7,,,,2024-07-02T14:57:27.812Z,,,,54a0055d-4879-4506-9d33-21d47d02fa90,,,,
,false,,view,,,,3,c65629a6-f8ce-4dfc-8c54-1a87cd88c998,,,,e2596cba-28a8-4246-85b2-1feabd4d9aa2,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,730ade8a,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/communities/3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,2024-07-02T14:57:29.689Z,,,,c65629a6-f8ce-4dfc-8c54-1a87cd88c998,,Concept Sets,,
,false,,view,,,,5,84fd3014-9f35-4a12-b0a2-8cd9c597a08f,,,,0ca0dae5-f60a-472a-8797-45345e117dd2,,,,,730ade8a,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/collections/e2596cba-28a8-4246-85b2-1feabd4d9aa2,,,,2024-07-02T14:57:39.877Z,,,,84fd3014-9f35-4a12-b0a2-8cd9c597a08f,,,,
,false,,view,,,,4,6f86ca71-9767-4be1-b5cc-d6b0cb8a1c14,,,,57fd85d3-0b50-4239-8f05-8db5e0e65a6a,,,,,730ade8a,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/home,,,,2024-07-02T14:57:44.243Z,,,,6f86ca71-9767-4be1-b5cc-d6b0cb8a1c14,,,,
,false,,view,,,,5,55774d13-2b96-42ac-9bbb-c95c01a4216c,,,,0ca0dae5-f60a-472a-8797-45345e117dd2,,,,,730ade8a,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/communities/57fd85d3-0b50-4239-8f05-8db5e0e65a6a,,,,2024-07-02T14:57:46.426Z,,,,55774d13-2b96-42ac-9bbb-c95c01a4216c,,,,
,false,,view,,,,4,a5306ac7-4cf2-44ac-904e-eb0212e095c8,,,,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,,730ade8a,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/home,,,,2024-07-02T14:57:48.005Z,,,,a5306ac7-4cf2-44ac-904e-eb0212e095c8,,,,
,false,,view,,,,2,a9d02c37-840f-4829-a383-dfc78be8b35e,,,,08f53bad-46a3-4fe7-b1ef-0e6f7a2c030f,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,fc23d790,,563b7ec8,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,,,,,2024-07-02T14:57:48.981Z,,,75a9452b-a94f-48f9-958f-4d3b5dfef7bb,a9d02c37-840f-4829-a383-dfc78be8b35e,,Concept Sets,Environmental and Socioeconomic Variables,
,false,,view,,,,4,f1d2c68c-8c79-41fd-a7b4-db31faf63329,,,,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,,730ade8a,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/communities/3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,2024-07-02T14:58:00.225Z,,c428d716-f7e4-4cc3-9c5b-bb529b256e36,,f1d2c68c-8c79-41fd-a7b4-db31faf63329,,,,
,false,,view,,,,0,2c606f1a-5523-4c2d-9380-338e42f608eb,,,,51d75330-313d-4547-8598-e8d428fc3f11,,,,,730ade8a,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/bitstreams/51d75330-313d-4547-8598-e8d428fc3f11/download,,,,2024-07-02T14:58:53.168Z,,c428d716-f7e4-4cc3-9c5b-bb529b256e36,,2c606f1a-5523-4c2d-9380-338e42f608eb,,,,
,false,,view,,,,2,f360e083-f292-4d0a-b6a7-385bdadb6bd4,,,,08f53bad-46a3-4fe7-b1ef-0e6f7a2c030f,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,fc23d790,,563b7ec8,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,,,,,2024-07-02T14:58:54.810Z,,,75a9452b-a94f-48f9-958f-4d3b5dfef7bb,f360e083-f292-4d0a-b6a7-385bdadb6bd4,,Concept Sets,Environmental and Socioeconomic Variables,
,false,,view,,,,3,e3d8d0b2-8fcb-49f9-97eb-2a55c4556c82,,,,75a9452b-a94f-48f9-958f-4d3b5dfef7bb,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,fc23d790,,563b7ec8,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/items/08f53bad-46a3-4fe7-b1ef-0e6f7a2c030f,,,,2024-07-02T15:00:41.402Z,,,,e3d8d0b2-8fcb-49f9-97eb-2a55c4556c82,,Concept Sets,,
,false,,view,,,,0,e4f9b300-33dd-497a-922c-831a12b79c41,d507b23e-4eb2-4cda-97b6-994d8cdf1cd5,,,1959c529-30f6-4263-8f1d-1de6bba8315a,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,fc23d790,,563b7ec8,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/collections/75a9452b-a94f-48f9-958f-4d3b5dfef7bb,,,THUMBNAIL,2024-07-02T15:00:41.814Z,,,75a9452b-a94f-48f9-958f-4d3b5dfef7bb,e4f9b300-33dd-497a-922c-831a12b79c41,Social Vulnerability Index,Concept Sets,Environmental and Socioeconomic Variables,
,false,,view,,,,0,8c7b0547-0a09-42b4-b859-984a1ef33ad9,08f53bad-46a3-4fe7-b1ef-0e6f7a2c030f,,,352b776f-4985-4fb5-bb55-ea6bd3f9393f,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,fc23d790,,563b7ec8,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/collections/75a9452b-a94f-48f9-958f-4d3b5dfef7bb,,,THUMBNAIL,2024-07-02T15:00:41.816Z,,,75a9452b-a94f-48f9-958f-4d3b5dfef7bb,8c7b0547-0a09-42b4-b859-984a1ef33ad9,Area Deprivation Index,Concept Sets,Environmental and Socioeconomic Variables,
,false,,view,,,,0,9a517815-5fe8-4b40-837b-1575b60b711d,,,,ef8cade8-dbd8-40d2-9519-95f17b800e40,,,,,730ade8a,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/bitstreams/ef8cade8-dbd8-40d2-9519-95f17b800e40/download,,,,2024-07-02T15:00:44.019Z,,c428d716-f7e4-4cc3-9c5b-bb529b256e36,,9a517815-5fe8-4b40-837b-1575b60b711d,,,,
,false,,view,,,,4,ecbde4df-2ae9-47e7-9cf2-9e4d5da006a6,,,,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,,fc23d790,,563b7ec8,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/collections/75a9452b-a94f-48f9-958f-4d3b5dfef7bb,,,,2024-07-02T15:00:46.697Z,,,,ecbde4df-2ae9-47e7-9cf2-9e4d5da006a6,,,,
,false,,view,,,,3,baeb38a5-0213-4c05-a6ed-387dc34f5d39,,,,fe552204-5f68-452e-b10c-b0694fa9b5ec,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,fc23d790,,563b7ec8,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/communities/3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,2024-07-02T15:00:49.805Z,,,,baeb38a5-0213-4c05-a6ed-387dc34f5d39,,Concept Sets,,
,false,,view,,,,0,2926694a-43d2-4ae0-bf1c-3d3797ada1ce,5ff0a8de-2826-4508-9441-c48d362d5569,,,43d0a982-a638-4053-b43b-31dbede209c9,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,fc23d790,,563b7ec8,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/collections/fe552204-5f68-452e-b10c-b0694fa9b5ec,,,THUMBNAIL,2024-07-02T15:00:50.705Z,,,fe552204-5f68-452e-b10c-b0694fa9b5ec,2926694a-43d2-4ae0-bf1c-3d3797ada1ce,"Oncology, Provider",Concept Sets,Visits,
,false,,view,,,,0,21e47f53-6278-4894-a137-d28df361c2d1,b938ec47-0ce5-4ef0-8520-8ce0edd9dfcb,,,ecf323d7-b6f1-46a2-bf5b-ff3b8619f45c,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,fc23d790,,563b7ec8,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/collections/fe552204-5f68-452e-b10c-b0694fa9b5ec,,,THUMBNAIL,2024-07-02T15:00:50.707Z,,,fe552204-5f68-452e-b10c-b0694fa9b5ec,21e47f53-6278-4894-a137-d28df361c2d1,"Cardiology, Providers and Care Sites",Concept Sets,Visits,
,false,,view,,,,0,c80a9c1e-40a9-45fb-8c6a-16959795e4bf,1d5b3648-1c90-460e-9329-97be18e786d5,,,496d1efb-6b3c-4ec4-8a99-cf86fb519763,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,fc23d790,,563b7ec8,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/collections/fe552204-5f68-452e-b10c-b0694fa9b5ec,,,THUMBNAIL,2024-07-02T15:00:50.708Z,,,fe552204-5f68-452e-b10c-b0694fa9b5ec,c80a9c1e-40a9-45fb-8c6a-16959795e4bf,"Primary Care, Facility",Concept Sets,Visits,
