continent,isBot,submitter,statistics_type,previousWorkflowStep,city,latitude,type,uid,owningItem,countryCode,sortBy,id,owningComm,longitude,owner,workflowItemId,ip,query,dns,workflowStep,userAgent,actor,referrer,rpp,sortOrder,bundleName,time,page,epersonid,owningColl
"",false,,view,,,,0,a944aee0-c2c7-4c22-88f5-eaa12bc63b09,47cf1170-be01-493d-af76-3cd092004c0b,,,4628a75f-6185-4759-b5a4-517bbadbe05b,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,10.250.71.183,,10.250.71.183,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/home,,,THUMBNAIL,2024-09-25T15:03:44.527Z,,,28303d70-5274-4ef7-aee4-2d45be6e585f
"",false,,view,,,,0,adc997f8-da31-4b77-9196-3fe81d7d6435,ab3f6341-360e-4f51-bba7-aec268702213,,,0a7a08b9-2386-429e-bdec-8656d324bb74,92eba3a4-d7d3-43bd-b3f9-0f84c68c08f6,,,,10.250.71.180,,10.250.71.180,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/entities/conceptset/d1ac25f9-bbca-4850-8209-faf599f9efef,,,THUMBNAIL,2024-09-25T15:05:40.043Z,,,a74c2730-bd9d-4d9b-bbbc-70391d565e07
"",false,,search,,,,,8657dc4d-6098-4cac-9b1f-0e83e6b7306f,,,score,,,,,,10.250.71.180,Ureteroscopy,10.250.71.180,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/search?query=Ureteroscopy,0,desc,,2024-09-25T15:05:44.105Z,1,c428d716-f7e4-4cc3-9c5b-bb529b256e36,
"",false,,view,,,,0,822297ca-55ce-4348-b375-718e1f43f18e,ccd52043-57d2-4117-975c-adc5a1252ad0,,,cd27923b-6147-46ea-a88f-9b7b1b48090d,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,10.250.71.180,,10.250.71.180,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/search?query=Ureteroscopy,,,THUMBNAIL,2024-09-25T15:05:44.297Z,,,e2596cba-28a8-4246-85b2-1feabd4d9aa2
"",false,,view,,,,0,8541fbe7-b45a-4c31-926b-1e4833bd6dff,66117d04-0278-420a-bd14-439ee56405b0,,,e3f49803-7d74-4753-b161-00940726f52a,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,10.250.71.180,,10.250.71.180,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/search?query=Ureteroscopy,,,THUMBNAIL,2024-09-25T15:05:44.298Z,,,e2596cba-28a8-4246-85b2-1feabd4d9aa2
"",false,,view,,,,0,d6b58125-fca5-4432-a765-f0adeecac77b,9c425ef8-2b37-4f5d-b8d0-de062515f885,,,688b55d0-01d6-4b40-9635-fc6a15c97282,dd8cbefd-bc37-476c-a383-7c9fe413743f,,,,10.250.71.180,,10.250.71.180,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/search?query=Ureteroscopy,,,THUMBNAIL,2024-09-25T15:05:44.300Z,,,0b3bab26-df86-4f72-b571-a11967535e1e
"",false,,search_result,,,,2,bff5a1aa-1e53-4caa-a6da-c909d0a487c4,,,score,66117d04-0278-420a-bd14-439ee56405b0,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,10.250.71.180,Ureteroscopy,10.250.71.180,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/search?query=Ureteroscopy,0,desc,,2024-09-25T15:05:45.436Z,1,c428d716-f7e4-4cc3-9c5b-bb529b256e36,e2596cba-28a8-4246-85b2-1feabd4d9aa2
"",false,,view,,,,0,bb320cf4-9d0e-4ba8-9da6-f1ca50515ea6,66117d04-0278-420a-bd14-439ee56405b0,,,e3f49803-7d74-4753-b161-00940726f52a,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,10.250.71.180,,10.250.71.180,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/mydspace?configuration=workspace,,,THUMBNAIL,2024-09-25T15:08:45.995Z,,,e2596cba-28a8-4246-85b2-1feabd4d9aa2
"",false,,view,,,,0,c26f6042-74ce-4aa8-a051-8d4b9610b97a,42616f46-35df-4562-bc38-2ef62c8d3671,,,40277b58-2925-4098-9901-f7f71065d385,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,10.250.71.180,,10.250.71.180,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/mydspace?configuration=workspace,,,THUMBNAIL,2024-09-25T15:08:46.006Z,,,e2596cba-28a8-4246-85b2-1feabd4d9aa2
"",false,,view,,,,0,18d4f08b-167e-4fea-ae91-128f9487495e,502e8fe0-15c4-4ff4-9f94-8c6bc69920a7,,,641687b2-290d-4397-9cb2-cd250e389b9e,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,10.250.71.180,,10.250.71.180,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/mydspace?configuration=workspace,,,THUMBNAIL,2024-09-25T15:08:46.013Z,,,200771af-603d-4b71-8546-512e618b8b79
"",false,,view,,,,0,4731f99b-4831-4343-8509-c68357330f02,9387a531-2126-4989-976b-699d90533f13,,,af892521-306d-447e-bf5b-1ec60ddfa6ce,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,10.250.71.180,,10.250.71.180,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/mydspace?configuration=workspace,,,THUMBNAIL,2024-09-25T15:08:46.014Z,,,e2596cba-28a8-4246-85b2-1feabd4d9aa2
"",false,,view,,,,0,0aeefb10-ecfc-4376-b5e6-7a1ed1a05101,b29c83c0-145d-42d1-a5eb-e9b519373c28,,,0992e27f-5298-40a1-aa79-90e836df6cf7,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,10.250.71.180,,10.250.71.180,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/mydspace?configuration=workspace,,,THUMBNAIL,2024-09-25T15:08:46.019Z,,,e2596cba-28a8-4246-85b2-1feabd4d9aa2
"",false,,view,,,,0,264a9d8c-d951-4a9d-ba9d-3d282b573870,95c68096-c70b-48fe-9230-0a1d412c09e0,,,08869f0c-5145-45a0-83ca-6e6260f078f1,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,10.250.71.180,,10.250.71.180,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/mydspace?configuration=workspace,,,THUMBNAIL,2024-09-25T15:08:46.033Z,,,200771af-603d-4b71-8546-512e618b8b79
"",false,,view,,,,0,ea46465e-ebae-4c51-a0d4-dc0255a68f2b,c44c5575-d26c-48bf-99b2-7aafc5485a0f,,,75b85ccc-bb7e-4ebf-b93a-e65b912b8561,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,10.250.71.180,,10.250.71.180,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/mydspace?configuration=workspace,,,THUMBNAIL,2024-09-25T15:08:46.050Z,,,fe552204-5f68-452e-b10c-b0694fa9b5ec
"",false,,view,,,,0,72fc7f44-b57f-427a-a1f8-9e633e71223e,8ec18f51-be1a-4d4a-a045-0e7fa05dd0b2,,,701054ac-9181-4502-b8a7-4b011b5e2c72,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,10.250.71.180,,10.250.71.180,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",,https://pedsdspace01.research.chop.edu/mydspace?configuration=workspace,,,THUMBNAIL,2024-09-25T15:08:46.057Z,,,200771af-603d-4b71-8546-512e618b8b79
